title,year,infobox,critics_count,critics_score,audience_count,audience_score,suppliers_list,rottentomatoes_year,rottentomatoes_genre,rottentomatoes_length
Children of Heaven,2006,"{'Directed by': ['Majid Majidi', '', ''], 'Written by': ['Majid Majidi', '', ''], 'Produced by': ['Mohammad Esfandiari', 'Amir Esfandiari', '\n \n', ''], 'Starring': ['Amir Farrokh Hashemian', 'Bahare Seddiqi', 'Mohammad Amir Naji', '\n \n', ''], 'Cinematography': ['Parviz Malekzaade', '', ''], 'Edited by': ['Hassan Hassandoost', '', ''], 'Music by': ['Keivan Jahanshahi', '', ''], 'Production company': ['The Institute for the Intellectual Development of Children & Young Adults', ''], 'Distributed by': ['Miramax Films', '', ''], 'Release date': ['February\xa01997', ' (', ')', 'Fajr Film Festival', '\n \n', ''], 'Running time': ['89 minutes', '', ''], 'Country': ['Iran', '', ''], 'Language': ['Persian', '', ''], 'Budget': ['$180,000', 'US', '', ''], 'Box office': ['US$1.6 million', '', '']}",30 Reviews,83,"10,000+ Ratings",95,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",1997, Drama, 1h 28m
Shikhar,2006,"{'Directed by': ['John Matthew Matthan', '', ''], 'Written by': ['John Matthew Matthan', 'Abbas Tyrewala', '', ''], 'Produced by': ['John Matthew Matthan', '', ''], 'Starring': ['Ajay Devgn', 'Bipasha Basu', 'Shahid Kapoor', 'Amrita Rao', '', ''], 'Cinematography': ['A. K. Bir', '', ''], 'Edited by': ['Ajoy Varma', '', ''], 'Music by': ['Viju Shah', '', ''], 'Distributed by': ['Cinematt Pictures Pvt. Ltd.', '', ''], 'Release date': ['30\xa0December\xa02005', ' (India)', '\n \n', ''], 'Running time': ['162 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Hindi', '', ''], 'Budget': ['14 ', ' (incl. P and A)', 'crore', '', ''], 'Box office': ['10.3 ', 'crore', '', ''], '': ['T-Series', '', '']}",2 Reviews,,"1,000+ Ratings",48,,2005, Drama, 2h 42m
Shaadi Se Pehle,2006,"{'Directed by': ['Satish Kaushik', '', ''], 'Written by': ['Sanjay Chel', '', ''], 'Produced by': ['Subhash Ghai', '', ''], 'Starring': ['Akshaye Khanna', 'Sunil Shetty', 'Mallika Sherawat', 'Ayesha Takia', 'Aftab Shivdasani', '', ''], 'Cinematography': ['Johny Lal', '', ''], 'Edited by': ['Sanjay Verma', '', ''], 'Music by': ['Himesh Reshammiya', '', ''], 'Distributed by': ['Mukta Arts Ltd', '', ''], 'Release date': ['7\xa0April\xa02006', '\n \n', ''], 'Running time': ['128 mins', '', ''], 'Country': ['India', '', ''], 'Language': ['Hindi', '', ''], 'Box office': [' 168.8 million', '', ''], 'Released': ['20\xa0February\xa02006', ' (Digital Release)', '7\xa0April\xa02006', ' (Film)', '', ''], '': ['Feature film soundtrack', '', '']}",0 Reviews,,"1,000+ Ratings",43,,2006, Comedy, 2h 8m
The Killer,2006,"{'Directed by': ['Hasnain Hyderabadwala', ' Raksha Mistry', '', ''], 'Written by': ['Sanjay Masoom (dialogues)', '', ''], 'Screenplay by': ['Mahendra Lakhan', '', ''], 'Produced by': ['Mukesh Bhatt', '', ''], 'Starring': ['Emraan Hashmi', 'Irrfan Khan', 'Nisha Kothari', '', ''], 'Cinematography': ['Sanjay Malkar', '', ''], 'Edited by': ['Akiv Ali', '', ''], 'Music by': ['Sajid–Wajid', '', ''], 'Distributed by': ['Vishesh Films', '', ''], 'Release date': ['21\xa0July\xa02006', '\n \n', ''], 'Running time': ['120 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Hindi', '', ''], 'Budget': ['72 million', '', ''], 'Box office': ['65 million', '', '']}",0 Reviews,,250+ Ratings,36,,2006, Mystery & thriller/Action, 1h 57m
"Tom, Dick, and Harry",2006,"{'Directed by': ['Deepak Tijori', '', ''], 'Screenplay by': ['Kamal Pandey', 'Yunus Sajawal', '', ''], 'Story by': ['Kamal Pandey', 'Yunus Sajawal', '', ''], 'Produced by': ['Sudhir Kumar', 'Surendra Bhatia', 'Avinash Bhatia', 'Rajan Prakash', '', ''], 'Starring': ['Dino Morea', 'Jimmy Sheirgill', 'Anuj Sawhney', 'Celina Jaitly', 'Kim Sharma', '', ''], 'Cinematography': ['Manoj Soni', 'Yusuf Khan', '', ''], 'Edited by': ['Asif Khan', '', ''], 'Music by': ['Himesh Reshammiya', '', ''], 'Distributed by': ['Oracle Entertainment Pvt. Ltd.', '', ''], 'Release date': ['12\xa0May\xa02006', '\n \n', ''], 'Running time': ['140 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Hindi', '', '']}",0 Reviews,,100+ Ratings,31,,2006, Comedy, 2h 17m
Shiva,2006,"{'Directed by': ['Ram Gopal Varma', '', ''], 'Written by': ['Sajid-Farhad', '', ''], 'Produced by': ['Ram Gopal Varma', '', ''], 'Starring': ['Mohit Ahlawat', 'Nisha Kothari', 'Dilip Prabhawalkar', 'Upendra Limaye', 'Nagesh Bhonsle', 'Suchitra Pillai', 'Shereveer Vakil', '', ''], 'Cinematography': ['Amal Neerad', '', ''], 'Edited by': ['Rameshwar S. Bhagat', '', ''], 'Music by': ['Ilaiyaraaja', '', ''], 'Production company': ['RGV Film Company', ''], 'Release date': ['15\xa0September\xa02006', '\n \n', ''], 'Country': ['India', '', ''], 'Language': ['Hindi', '', '']}",0 Reviews,,250+ Ratings,45,"[('amazon-prime-video-us', 'Rent/buy')]",2006, Crime/Drama, 2h 0m
Umar,2006,"{'Directed by': ['Karan Razdan', '', ''], 'Written by': ['Karan Razdan', '', ''], 'Screenplay by': ['Karan Razdan', '', ''], 'Produced by': ['P D Gupta', '', ''], 'Starring': ['Jimmy Sheirgill', 'Shenaz Treasurywala', 'Kader Khan', 'Prem Chopra', 'Satish Kaushik', 'Dalip Tahil', 'Shakti Kapoor', '', ''], 'Narrated by': ['Anupam Kher', '', ''], 'Cinematography': ['Aatish Parmar', '', ''], 'Edited by': ['Sanjay Verma', '', ''], 'Music by': ['Shamir Tandon', 'Manna Dey', '', ''], 'Distributed by': ['Eros International', '', ''], 'Release date': ['17\xa0March\xa02006', '\n \n', ''], 'Country': ['India', '', ''], 'Language': ['Hindi', '', '']}",0 Reviews,,100+ Ratings,,,2006, Crime/Drama, 3h 0m
Umrao Jaan,2006,"{'Directed by': ['J. P. Dutta', '', ''], 'Written by': ['J.P.Dutta', '', ''], 'Screenplay by': ['J.P. Dutta', 'O.P. Dutta', '', ''], 'Based on': ['by ', 'Mirza Hadi Ruswa', '', ''], 'Produced by': ['J. P. Dutta', '', ''], 'Starring': ['Aishwarya Rai', 'Abhishek Bachchan', 'Sunil Shetty', 'Shabana Azmi', '', ''], 'Cinematography': ['Ayananka Bose', '', ''], 'Edited by': ['J.P. Dutta', '', ''], 'Music by': ['Anu Malik', '', ''], 'Distributed by': ['Adlabs', '', ''], 'Release date': ['3\xa0November\xa02006', '\n \n', ''], 'Running time': ['189 minutes', '', ''], 'Country': ['India', '', ''], 'Language': [' / ', 'Hindi', 'Urdu', '', ''], 'Budget': ['', ''], 'Box office': [' ', '', ''], 'Released': ['1 October 2006', '', ''], 'Recorded': ['2005', '', ''], '': ['Anu Malik', '', ''], 'Length': ['', '']}",4 Reviews,,"5,000+ Ratings",70,,2006, Drama, 3h 9m
Utthaan,2006,"{'Directed by': ['Ujjwal Chatterjee', '', ''], 'Story by': ['Ujjwal Chatterjee(story)', 'Ujjwal Chattopadhyaya(story)', 'Dileep Shukla(screenplay)', '', ''], 'Produced by': ['Kumar Sanu', '', ''], 'Starring': ['Priyanshu Chatterjee', 'Neha Dhupia', '', ''], 'Cinematography': ['Vivek Banerjee', '', ''], 'Music by': ['Kumar Sanu', '', ''], 'Release date': ['29\xa0September\xa02006', '\n \n', ''], 'Country': ['India', '', ''], 'Language': ['Hindi', '', '']}",0 Reviews,,0 Ratings,,,2006, Drama/Romance, 3h 30m
Woh Lamhe...,2006,"{'Directed by': ['Mohit Suri', '', ''], 'Written by': [' (Story)', 'Mahesh Bhatt', '', ''], 'Produced by': ['Mahesh Bhatt  ', ' ', 'Mukesh Bhatt', '', ''], 'Starring': ['Kangana Ranaut', 'Shiney Ahuja', 'Shaad Randhawa', 'Purab Kohli', '', ''], 'Cinematography': ['Bobby Singh', '', ''], 'Music by': [' ', 'Glenn John', 'Pritam', 'Roop Kumar Rathod', 'Jawad Ahmed', 'Peterpan', 'Raju Singh', '', ''], 'Release date': ['29\xa0September\xa02006', '\n \n', ''], 'Country': ['India', '', ''], 'Language': ['Hindi', '', ''], 'Box office': ['14.98 crores ', '', '']}",1 Reviews,,"1,000+ Ratings",71,,2006, Romance/Drama, 2h 15m
Yun Hota Toh Kya Hota,2006,"{'Directed by': ['Naseeruddin Shah', '', ''], 'Written by': ['Uttam Gada', '', ''], 'Produced by': [',', 'Shabbir Boxwala', '', ''], 'Starring': ['Ankur Khanna', 'Konkona Sen Sharma', 'Irrfan Khan', 'Jimmy Sheirgill', 'Ayesha Takia', 'Paresh Rawal', 'Saroj Khan', 'Boman Irani', 'Ratna Pathak Shah', '', ''], 'Cinematography': ['Hemant Chaturvedi', '', ''], 'Music by': ['Viju Shah', '', ''], 'Distributed by': ['Times Music', '', ''], 'Release date': ['28\xa0July\xa02006', '\n \n', ''], 'Running time': ['118 minutes', '', ''], 'Language': ['Hindi', '', '']}",0 Reviews,,100+ Ratings,68,"[('amazon-prime-video-us', 'Rent/buy')]",2006, Drama, 1h 55m
Zinda,2006,"{'Directed by': ['Sanjay Gupta', '', ''], 'Screenplay by': ['Sanjay Gupta', 'Suresh Nair', '', ''], 'Story by': [' (original screenplay)', 'Park Chan-wook', '', ''], 'Produced by': ['Sanjay Gupta', '', ''], 'Starring': ['Sanjay Dutt', 'John Abraham', 'Lara Dutta', 'Celina Jaitly', '', ''], 'Cinematography': ['Sanjay F. Gupta', '', ''], 'Edited by': ['Bunty Nagi', '', ''], 'Music by': ['Dj Nawed', 'Kinky Ronald', 'Sanjoy Chowdhury', 'Vishal–Shekhar', 'Nikhil Chinapa', 'Strings', '', ''], 'Release date': ['13\xa0January\xa02006', '\n \n', ''], 'Running time': ['116 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Hindi', '', '']}",4 Reviews,,"2,500+ Ratings",60,"[('amazon-prime-video-us', 'Rent/buy')]",2006, Action, 1h 56m
Abhimanyu,2006,"{'Directed by': ['Swapan Saha', '', ''], 'Produced by': ['Pooja Kapoor', '', ''], 'Starring': ['Oindrila Sen', 'Mithun Chakraborty', 'Tapas Paul', 'Rajatava Dutta', 'Debashree Roy', 'Jisshu Sengupta', 'Biswajit Chakraborty', 'Dulal Lahiri', 'Locket Chatterjee', 'Anu Choudhury', '', ''], 'Music by': ['Ashok Bhadra', '', ''], 'Release date': ['4\xa0August\xa02006', '\n \n', ''], 'Country': ['India', '', ''], 'Language': ['Bengali', '', '']}",0 Reviews,,0 Ratings,,,2006, Action/Drama, 2h 15m
Aamra,2006,"{'Directed by': ['Mainak Bhaumik', '', ''], 'Produced by': ['Nitesh Sharma', '', ''], 'Starring': ['Jisshu Sengupta', 'Parambrata Chatterjee', '', ''], 'Music by': ['Mayukh Bhowmik', '', ''], 'Release date': ['2006', '\n \n', ''], 'Country': ['India', '', ''], 'Language': ['Bengali', '', '']}",0 Reviews,,0 Ratings,,,2006, Comedy, 1h 35m
Hero,2006,"{'Directed by': ['Swapan Saha', '', ''], 'Produced by': ['Surinder Films', '', ''], 'Starring': ['Jeet', 'Tapas Paul', 'Koel Mallick', 'Laboni Sarkar', 'Kanchan Mullick', '', ''], 'Music by': ['Jeet Gannguli', '', ''], 'Production company': ['', 'Surinder Films'], 'Distributed by': ['Surinder Films', '', ''], 'Release date': ['11th August 2006', '\n \n', ''], 'Running time': ['110 min.', '', ''], 'Country': ['India', '', ''], 'Language': ['Bengali', '', ''], 'Released': ['2006', '', ''], 'Recorded': ['2005', '', ''], 'Studio': ['Surinder Films', '', ''], '': ['Surinder Films', '', '']}",210 Reviews,94,"100,000+ Ratings",87,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2002, Action/History, 1h 33m
Faltu,2006,"{'Directed by': ['Anjan Das', '', ''], 'Written by': ['Syed Mustafa Siraj', '', ''], 'Produced by': ['Arindam Chaudhuri', '', ''], 'Starring': ['Yash Pandit', 'Manjari Fadnis', '', ''], 'Cinematography': ['Shirsha Roy', '', ''], 'Edited by': ['Sanjeeb Dutta', '', ''], 'Music by': ['Jyotishka Dasgupta', '', ''], 'Distributed by': ['Planman Motion Pictures', '', ''], 'Release date': ['10\xa0February\xa02006', '\n \n', ''], 'Country': ['India', '', ''], 'Language': ['Bengali', '', '']}",1 Reviews,,Fewer than 50 Ratings,45,,2011, Comedy/Drama, 2h 5m
Kabuliwala,2006,"{'Directed by': ['Kazi Hayat', '', ''], 'Written by': ['Kazi Hayat', '', ''], 'Story by': ['Rabindranath Tagore', '', ''], 'Based on': ['by ', 'Kabuliwala', 'Rabindranath Tagore', '', ''], 'Produced by': ['Faridur Reza Sagor', 'Ibn Hasan Khan', '\n \n', ''], 'Starring': ['Manna', 'Dighi', 'Subrata Barua', 'Doyel', '\n \n', ''], 'Cinematography': ['Alamgir Khoshru', '', ''], 'Edited by': ['Chishti Jamal', '', ''], 'Music by': ['Sagir Ahmed', '', ''], 'Production company': ['', 'Impress Telefilm Limited'], 'Distributed by': ['Impress Telefilm Limited', '', ''], 'Release date': ['4 August 2006', '', ''], 'Running time': ['123 minutes', '', ''], 'Country': ['Bangladesh', '', ''], 'Language': ['Bengali Language', '', '']}",0 Reviews,,Fewer than 50 Ratings,83,,1961, Drama, 1h 35m
2:37,2006,"{'Directed by': ['Murali K. Thalluri', '', ''], 'Written by': ['Murali K. Thalluri', '', ''], 'Produced by': ['Murali K. Thalluri', 'Kent Smith', 'Nick Remy Matthews', '', ''], 'Starring': ['Joel Mackenzie', 'Charles Baird', 'Sam Harris', 'Marni Spillane', 'Clementine Mellor', 'Teresa Palmer', 'Frank Sweet', '\n \n', ''], 'Cinematography': ['Nick Remy Matthews', '', ''], 'Edited by': ['Dale Roberts', 'Murali K. Thalluri', 'Nick Remy Matthews', '', ''], 'Music by': ['Mark Tschanz', '', ''], 'Distributed by': ['Roadshow Entertainment', '', ''], 'Release dates': ['26\xa0May\xa02006', ' (', ')', '17\xa0August\xa02006', ' (Australia)', 'Cannes Film Festival', '\n \n', ''], 'Running time': ['95 minutes', '', ''], 'Country': ['Australia', '', ''], 'Language': ['English', '', ''], 'Box office': ['A$447,290 (Australia)', '', '']}",8 Reviews,38,"10,000+ Ratings",72,,2006, Drama, 1h 40m
Refugee,2006,"{'Directed by': ['Haranath Chakraborty', '', ''], 'Written by': ['M. Ratnam', '', ''], 'Story by': ['V. Vijayendra Prasad', '', ''], 'Based on': ['by ', 'S.S. Rajamouli', '', ''], 'Produced by': ['Shrikant Mohta', 'Mahendra Soni', '', ''], 'Starring': ['Rishabh Prasad', 'Prosenjit', 'Rambha', 'Rudranil Ghosh', 'Biplab Chatterjee', 'Rajesh Sharma', '', ''], 'Narrated by': ['Rishabh Prasad', '', ''], 'Cinematography': ['Saswata Dutta', '', ''], 'Edited by': ['Arindam', '', ''], 'Music by': ['Jeet Gannguli', '', ''], 'Production company': ['', 'Shree Venkatesh Films'], 'Distributed by': ['Sushovan Mukherjee', '', ''], 'Release date': ['23\xa0June\xa02006', '\n \n', ''], 'Country': ['India', '', ''], 'Language': ['Bengali', '', ''], 'Budget': ['1.0 cr', '', ''], 'Box office': ['2.5 cr', '', ''], 'Released': ['2006', '', ''], 'Recorded': ['2005', '', ''], 'Studio': ['Shree Venkatesh Films', '', ''], '': ['SVF', '', '']}",0 Reviews,,500+ Ratings,38,,2000, Drama, 3h 27m
Shikar,2006,"{'Directed by': ['Saran Dutta', '', ''], 'Screenplay by': ['Saran Dutta', '', ''], 'Story by': ['Saran Dutta', '', ''], 'Starring': ['Koel Mallick', 'Amitabh Bhattacharjee', 'Rajesh Sharma', '', ''], 'Cinematography': ['Soumik Haldar', '', ''], 'Edited by': ['Sharmistha Jha', '', ''], 'Music by': ['Ashok Bhadra', '', ''], 'Production company': ['Cine Friends 2003', ''], 'Release date': ['1\xa0December\xa02006', ' (Kolkata)', '\n \n', ''], 'Country': ['India', '', ''], 'Language': ['Bengali', '', ''], 'Released': ['2006', '', ''], '': ['Feature film soundtrack', '', ''], 'Length': ['', '']}",0 Reviews,,0 Ratings,,,1968, Mystery & thriller, 2h 19m
The Bong Connection,2006,"{'Directed by': ['Anjan Dutt', '', ''], 'Produced by': ['Joy Ganguly', '', ''], 'Starring': ['Raima Sen', 'Shayan Munshi', 'Parambrata', '', ''], 'Music by': ['Neel Dutta', '', ''], 'Distributed by': ['Moviex Entertainment', '', ''], 'Release date': ['2006', '\n \n', ''], 'Running time': ['131 minutes', '', ''], 'Country': ['India', '', ''], 'Languages': ['Bengali', 'English', '', '']}",1 Reviews,,250+ Ratings,71,,2006, Drama, 2h 11m
48 Shades,2006,"{'Directed by': ['Daniel Lapaine', '', ''], 'Written by': ['Daniel Lapaine', '', ''], 'Based on': ['by ', 'Nick Earls', '', ''], 'Produced by': ['Rob Marsala', '', ''], 'Starring': ['Michael Booth', 'Nick Donaldson', 'Richard Wilson', 'Robin McLeavy', 'Emma Lung', 'Victoria Thaine', '', ''], 'Cinematography': ['Tony Luu', '', ''], 'Edited by': ['Frans Vandenburg', '', ''], 'Production companies': ['Prima Productions Moreton Advisory Group Pacific Film and Television Commission', 'Australian Film Commission'], 'Distributed by': ['Buena Vista International', '', ''], 'Release dates': ['August\xa02006', ' (', ')', '31\xa0August\xa02006', ' (Australia)', 'BIFF', '\n \n', ''], 'Running time': ['96 minutes', '', ''], 'Country': ['Australia', '', ''], 'Language': ['English', '', ''], 'Box office': ['$193,230', '', '']}",0 Reviews,,"1,000+ Ratings",48,,2006, Comedy/Drama, 1h 36m
Happy Feet,2006,"{'Directed by': ['George Miller', '', ''], 'Written by': ['George Miller', 'Warren Coleman', 'John Collee', 'Judy Morris', '\n \n', ''], 'Produced by': ['George Miller', 'Bill Miller', 'Doug Mitchell', '\n \n', ''], 'Starring': ['Elijah Wood', 'Robin Williams', 'Brittany Murphy', 'Hugh Jackman', 'Nicole Kidman', 'Hugo Weaving', 'Anthony LaPaglia', 'Magda Szubanski', 'Steve Irwin', '\n \n', ''], 'Cinematography': ['David Peers', '', ''], 'Edited by': ['Christian Gazal', 'Margaret Sixel', '\n \n', ''], 'Music by': ['John Powell', '', ''], 'Production companies': ['', '', 'Kingdom Feature Productions', 'Village Roadshow Pictures', 'Animal Logic', 'Kennedy Miller Productions'], 'Distributed by': ['(Worldwide)', '(Australia/New Zealand)', 'Warner Bros. Pictures', 'Roadshow Films', '\n \n', ''], 'Release dates': ['November\xa017,\xa02006', ' (United States)', 'December\xa026,\xa02006', ' (Australia)', '\n \n', ''], 'Running time': ['108 minutes', '', ''], 'Countries': ['United States', 'Australia', '\n \n', ''], 'Language': ['English', '', ''], 'Budget': ['$100 million', '', ''], 'Box office': ['$384.3 million', '', ''], 'Released': ['31 October 2006', '', ''], '': [', ', 'John Powell', 'George Miller', '', ''], 'Length': ['', '']}",169 Reviews,76,"250,000+ Ratings",70,"[('showtimes', 'In Theaters'), ('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2006, Kids & family/Adventure, 1h 48m
Candy,2006,"{'Directed by': ['Neil Armfield', '', ''], 'Written by': ['Neil Armfield', 'Luke Davies', '', ''], 'Based on': [' by ', 'Luke Davies', '', ''], 'Produced by': ['Margaret Fink', 'Emile Sherman', '', ''], 'Starring': ['Heath Ledger', 'Abbie Cornish', 'Geoffrey Rush', '', ''], 'Cinematography': ['Garry Phillips', '', ''], 'Edited by': ['Dany Cooper', '', ''], 'Music by': ['Paul Charlier', '', ''], 'Production company': ['Renaissance Films', ''], 'Distributed by': ['Dendy Films', '', ''], 'Release dates': ['15\xa0February\xa02006', ' (', ')', '25\xa0May\xa02006', ' (Australia)', '17\xa0November\xa02006', ' (United States)', 'Berlin International Film Festival', '\n \n', ''], 'Running time': ['108 minutes', '', ''], 'Country': ['Australia', '', ''], 'Language': ['English', '', ''], 'Box office': ['$2.1 million', '', '']}",76 Reviews,47,"25,000+ Ratings",77,"[('vudu', 'Rent/buy'), ('peacock', 'Free'), ('amazon-prime-video-us', 'Subscription'), ('itunes', 'Rent/buy')]",2006, Drama, 1h 48m
BoyTown,2006,"{'Directed by': ['Kevin Carlin', '', ''], 'Written by': ['  ', ' ', 'Mick Molloy', 'Richard Molloy', '', ''], 'Produced by': ['Greg Sitch  ', ' Mick Molloy', '', ''], 'Starring': ['  ', ' Mick Molloy  ', ' ', '  ', ' ', '  ', ' ', '  ', ' ', '  ', ' ', '  ', ' ', 'Glenn Robbins', 'Bob Franklin', 'Wayne Hope', 'Gary Eck', 'Lachy Hulme', 'Sally Phillips', 'Lois Ramsey', '', ''], 'Cinematography': ['Mark Wareham', '', ''], 'Edited by': ['Angie Higgins', '', ''], 'Music by': ['Gareth Skinner', '', ''], 'Distributed by': ['Roadshow Films', '', ''], 'Release date': ['19 October 2006', '', ''], 'Running time': ['88 minutes', '', ''], 'Country': ['Australia', '', ''], 'Language': ['English', '', ''], 'Box office': ['', '']}",0 Reviews,,"1,000+ Ratings",43,,2006, Comedy, 1h 28m
God on My Side,2006,"{'Directed by': ['Andrew Denton', '', ''], 'Written by': ['Andrew Denton', '', ''], 'Produced by': [' ', ' ', 'Jon Casimir', 'Anita Jacoby', '', ''], 'Release date': ['2 November 2006', '', ''], 'Running time': ['85 minutes', '', ''], 'Country': ['Australia', '', ''], 'Language': ['English', '', '']}",0 Reviews,,0 Ratings,,,2006, Documentary, 1h 25m
Hunt Angels,2006,"{'Directed by': ['Alec Morgan', '', ''], 'Written by': ['Alec Morgan', '', ''], 'Produced by': ['Daryl Dellora', 'Antonio Zeccola', 'Sue Maslin', '', ''], 'Starring': ['Victoria Hill', 'Ben Mendelsohn', '', ''], 'Cinematography': ['Jackie Farkas', '', ''], 'Edited by': ['Tony Stevens', '', ''], 'Music by': ['Jen Anderson', '', ''], 'Distributed by': ['Palace Films', '', ''], 'Release date': ['6\xa0October\xa02006', '\n \n', ''], 'Running time': ['85 minutes', '', ''], 'Country': ['Australia', '', ''], 'Language': ['English', '', '']}",0 Reviews,,100+ Ratings,40,"[('amazon-prime-video-us', 'Rent/buy')]",2006, Documentary/Comedy, 1h 26m
Kenny,2006,"{'Directed by': ['Clayton Jacobson', '', ''], 'Written by': ['Clayton Jacobson', 'Shane Jacobson', '', ''], 'Produced by': ['Clayton Jacobson', 'Rohan Timlock', '', ''], 'Starring': ['Shane Jacobson', 'Clayton Jacobson', 'Ronald Jacobson', 'Jesse Jacobson', 'Morihiko Hasebe', 'Vicki Musso', 'Eve von Bibra', '', ''], 'Edited by': ['Clayton Jacobson', 'Sean Lander', '', ''], 'Music by': ['Richard Pleasance', '', ''], 'Production company': ['Thunderbox Films', ''], 'Distributed by': ['Madman Entertainment', '', ''], 'Release date': ['17\xa0August\xa02006', '\n \n', ''], 'Running time': ['99 minutes', '', ''], 'Country': ['Australia', '', ''], 'Language': ['English', '', '']}",26 Reviews,100,"5,000+ Ratings",86,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy')]",2006, Comedy, 1h 40m
